id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
6857.0,3.0,92.6,0.0,0.0,9.0,626.6,0.0,24.242.424,0.0,0.0,Nov,,2.0,5.0,2.0,Returning_Visitor,1.0,0.0
6858.0,0.0,0.0,0.0,0.0,7.0,3.556.666.667,,38.095.238,0.0,1.0,May,,1.0,2.0,2.0,Returning_Visitor,1.0,0.0
6859.0,0.0,0.0,0.0,,37.0,651.0,5.405.405,18.918.919,0.0,0.0,Mar,,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
6860.0,0.0,0.0,0.0,0.0,9.0,7.366.666.667,0.0,22.222.222.000.000.000,0.0,0.2,May,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
6861.0,2.0,11.0,0.0,0.0,72.0,17.060.648.850.000.000,11.111.111.000.000.000,21.240.391,0.0,0.0,Nov,,1.0,3.0,2.0,Returning_Visitor,0.0,0.0
6862.0,,55.4,2.0,96.8,26.0,6.005.733.333,13.793.103,22.413.793,2.812.474.051,0.0,Aug,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
6863.0,0.0,0.0,0.0,0.0,6.0,184.25,83.333.333,8.666.666.699.999.990,0.0,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,1.0,0.0
6864.0,1.0,22.0,3.0,39.0,80.0,1.903.081.639,7.228.916,32.248.996,0.0,0.0,Dec,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
6865.0,0.0,0.0,0.0,,13.0,129.5,61.538.462,92.307.692,0.0,0.0,Mar,,8.0,1.0,1.0,Returning_Visitor,0.0,0.0
6866.0,0.0,0.0,1.0,39.5,97.0,281.147.807,2.749.141,15.832.106.000.000.000,0.0,0.0,Nov,,5.0,6.0,1.0,Returning_Visitor,1.0,0.0
6867.0,0.0,0.0,0.0,0.0,17.0,1356.0,0.0,35.294.118,0.0,0.6,May,,1.0,3.0,3.0,Returning_Visitor,0.0,0.0
6868.0,0.0,0.0,0.0,,8.0,1004.5,0.0,,2.777.725.875,0.0,Dec,1.0,1.0,4.0,1.0,Returning_Visitor,0.0,1.0
6869.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,66.666.667,0.0,0.0,Mar,,2.0,1.0,10.0,Returning_Visitor,0.0,0.0
6870.0,,0.0,0.0,0.0,6.0,655.0,33.333.333,22.222.222.000.000.000,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,1.0,0.0
6871.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,,2.0,1.0,10.0,Returning_Visitor,0.0,0.0
6872.0,15.0,292.88,1.0,,130.0,3.645.909.048,1.459.854,8.515.815,1.041.358.118,0.0,Nov,,4.0,8.0,2.0,Returning_Visitor,0.0,0.0
6873.0,0.0,0.0,0.0,0.0,3.0,275.0,0.0,0.05,3.289.701.477,0.0,Oct,,2.0,2.0,2.0,New_Visitor,0.0,1.0
6874.0,3.0,35.0,0.0,0.0,16.0,314.0,0.0,,0.0,0.0,Mar,,5.0,7.0,2.0,Returning_Visitor,0.0,0.0
6875.0,3.0,32.0,0.0,,6.0,209.0,0.0,22.222.222.000.000.000,0.0,0.0,May,,4.0,1.0,2.0,New_Visitor,0.0,0.0
6876.0,2.0,8.933.333.333,0.0,0.0,22.0,50.250.833.330.000.000,0.0,18.695.652,0.0,0.0,Sep,3.0,2.0,,2.0,Returning_Visitor,1.0,0.0
6877.0,0.0,0.0,2.0,,13.0,3.075.714.286.000.000,13.333.333,52.777.778,0.0,1.0,May,,1.0,1.0,2.0,Returning_Visitor,1.0,0.0
6878.0,0.0,0.0,0.0,,6.0,104.0,0.0,33.333.333,0.0,0.0,Mar,,2.0,7.0,6.0,Returning_Visitor,0.0,0.0
6879.0,,0.0,0.0,,5.0,0.0,0.2,0.2,0.0,0.4,May,,2.0,4.0,13.0,Returning_Visitor,0.0,0.0
6880.0,0.0,0.0,0.0,,8.0,123.0,0.0,14.285.714,59.988,0.0,May,,2.0,1.0,2.0,New_Visitor,0.0,1.0
6881.0,5.0,4.466.666.667,1.0,144.0,101.0,1.808.162.266,45.307.443,6.290.128,2.153.839.297,0.0,Jul,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
6882.0,1.0,5.033.333.333,0.0,,21.0,5.861.892.857,0.0,5.555.556,0.0,0.6,May,,1.0,1.0,2.0,Returning_Visitor,0.0,0.0
6883.0,,180.5,0.0,0.0,12.0,4.729.166.667,0.0,18.181.818,0.0,0.0,May,,1.0,3.0,3.0,New_Visitor,0.0,0.0
6884.0,7.0,63.5,5.0,100.25,62.0,1.573.233.333,0.0,4.594.595,0.0,0.0,Mar,,2.0,6.0,3.0,Returning_Visitor,1.0,0.0
6885.0,0.0,0.0,0.0,0.0,12.0,7.666.666.667,16.666.667,375,0.0,0.0,Nov,,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
6886.0,0.0,0.0,0.0,0.0,6.0,3.081.666.667,83.333.333,95,0.0,0.0,Mar,1.0,1.0,6.0,1.0,Returning_Visitor,0.0,0.0
6887.0,0.0,0.0,0.0,0.0,3.0,159.0,0.0,33.333.333,0.0,0.0,Dec,,1.0,1.0,1.0,Returning_Visitor,0.0,0.0
6888.0,11.0,498.9,3.0,,43.0,1.090.060.606,4.081.633,11.337.868,4.759.935.373.999.990,0.0,May,1.0,2.0,4.0,5.0,Returning_Visitor,0.0,0.0
6889.0,,3.229.416.667,0.0,0.0,62.0,31.429.411.760.000.000,,19.685.462,7.311.892.217,0.0,Nov,,2.0,1.0,10.0,Returning_Visitor,1.0,0.0
6890.0,2.0,108.0,0.0,,8.0,316.5,33.333.333,40.740.741,0.0,0.0,May,,2.0,3.0,11.0,Returning_Visitor,1.0,0.0
6891.0,0.0,0.0,0.0,0.0,7.0,63.0,28.571.429,71.428.571,0.0,0.6,Feb,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
6892.0,4.0,11.0,0.0,0.0,44.0,2.149.190.195,,48.201.119,0.0,0.0,Aug,,1.0,1.0,3.0,Returning_Visitor,0.0,0.0
6893.0,0.0,0.0,2.0,,16.0,7.945.416.667.000.000,15.686.275,71.568.627,0.0,0.0,Dec,,1.0,3.0,2.0,Returning_Visitor,0.0,0.0
6894.0,3.0,1715.0,0.0,0.0,20.0,5.366.166.667,0.0,2.898.551,0.0,0.0,Nov,,1.0,1.0,8.0,New_Visitor,0.0,0.0
6895.0,0.0,0.0,0.0,0.0,15.0,6.143.333.332.999.990,7.692.308,25.641.026,0.0,0.0,May,1.0,1.0,1.0,15.0,Returning_Visitor,0.0,0.0
6896.0,1.0,3.5,0.0,0.0,49.0,6.635.277.778,0.0,5.319.149,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
6897.0,1.0,23.2,0.0,0.0,5.0,58.0,0.0,33.333.333,0.0,0.0,Oct,,2.0,1.0,3.0,,0.0,0.0
6898.0,0.0,0.0,0.0,0.0,5.0,109.25,0.0,0.08,0.0,0.0,Nov,,10.0,1.0,2.0,Returning_Visitor,0.0,0.0
6899.0,,0.0,0.0,,9.0,355.5,22.222.222.000.000.000,44.444.444.000.000.000,0.0,0.0,Nov,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
6900.0,1.0,20.0,0.0,0.0,18.0,3.755.547.619,0.0,125,323.171.163,0.0,Nov,2.0,2.0,5.0,3.0,Returning_Visitor,0.0,1.0
6901.0,11.0,14.383.333.330.000.000,3.0,4.045.833.333,58.0,3.473.857.143,5.714.286,16.111.111,2.568.454.762,0.0,May,,2.0,2.0,3.0,Returning_Visitor,0.0,0.0
6902.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
6903.0,,44.0,0.0,0.0,10.0,355.0,0.0,16.666.667,0.0,0.0,May,,2.0,1.0,2.0,New_Visitor,0.0,0.0
6904.0,3.0,22.0,2.0,,30.0,1.671.583.333,0.0,19.354.839,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
6905.0,1.0,56.0,0.0,,7.0,92.5,88.888.889,122.222.222,0.0,0.4,May,,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
6906.0,0.0,0.0,5.0,49.783.333.330.000.000,26.0,8.516.666.667.000.000,6.451.613,,0.0,0.0,Nov,,2.0,1.0,2.0,New_Visitor,1.0,0.0
6907.0,0.0,0.0,0.0,0.0,12.0,396.5,,37.222.222,0.0,0.0,Mar,,4.0,3.0,2.0,Returning_Visitor,0.0,0.0
6908.0,,0.0,0.0,,5.0,0.0,,0.2,0.0,0.0,May,3.0,2.0,5.0,6.0,Returning_Visitor,0.0,0.0
6909.0,4.0,1.843.666.667,0.0,0.0,3.0,5.226.666.667,0.0,21.212.121,0.0,0.0,Oct,3.0,2.0,1.0,5.0,Returning_Visitor,0.0,0.0
6910.0,0.0,0.0,0.0,0.0,25.0,2.809.333.333,0.0,22.666.667,0.0,0.4,May,,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
6911.0,4.0,60.2,0.0,0.0,8.0,132.8,0.0,9.090.909,0.0,0.0,Oct,,1.0,1.0,2.0,Returning_Visitor,0.0,0.0
6912.0,0.0,0.0,0.0,,9.0,597.0,111.111.111,144.444.444,0.0,0.2,May,,4.0,6.0,3.0,Returning_Visitor,0.0,0.0
6913.0,0.0,0.0,0.0,0.0,3.0,1666.5,0.0,33.333.333,0.0,0.0,Nov,,5.0,3.0,3.0,Returning_Visitor,0.0,0.0
6914.0,5.0,138.5,0.0,0.0,11.0,5.783.333.332.999.990,0.05,72.916.667,0.0,0.0,May,,1.0,1.0,4.0,Returning_Visitor,0.0,0.0
6915.0,1.0,5.0,0.0,0.0,37.0,2.235.828.084,0.0,10.810.811.000.000.000,5.007.598.981,0.0,Nov,2.0,5.0,7.0,10.0,Returning_Visitor,0.0,1.0
6916.0,3.0,6.592.857.143,0.0,0.0,17.0,5.576.869.048,0.0,9.803.922,2.527.760.515,0.0,Dec,,2.0,2.0,2.0,Returning_Visitor,0.0,1.0
6917.0,1.0,5.0,0.0,0.0,58.0,249.222.402,8.939.014,25.864.237,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
6918.0,1.0,0.0,0.0,0.0,35.0,499.4,,28.151.261,0.0,0.0,Mar,,2.0,3.0,1.0,Returning_Visitor,1.0,0.0
6919.0,0.0,0.0,0.0,,14.0,390.9,13.333.333,66.666.667,0.0,0.0,Aug,2.0,2.0,6.0,3.0,Returning_Visitor,0.0,0.0
6920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,,1.0,4.0,1.0,Returning_Visitor,0.0,0.0
6921.0,0.0,0.0,0.0,,2.0,24.5,,0.1,0.0,0.0,Dec,,2.0,2.0,11.0,Other,0.0,0.0
6922.0,,114.08,0.0,0.0,37.0,747.48,41.463.415,52.845.528,0.0,0.0,Jul,,10.0,3.0,3.0,Returning_Visitor,0.0,0.0
6923.0,0.0,0.0,0.0,0.0,18.0,3658.5,16.666.667,0.05,0.0,0.0,Mar,,2.0,9.0,1.0,Returning_Visitor,0.0,0.0
6924.0,,0.0,0.0,0.0,10.0,393.0,0.02,0.06,0.0,0.0,May,,2.0,7.0,3.0,Returning_Visitor,0.0,0.0
6925.0,,0.0,0.0,0.0,13.0,7.371.666.667.000.000,38.461.538,84.615.385,0.0,0.0,Nov,,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
6926.0,2.0,33.5,0.0,0.0,23.0,398.4,,17.391.304,0.0,0.0,Dec,,2.0,3.0,6.0,Returning_Visitor,0.0,0.0
6927.0,2.0,13.5,0.0,0.0,23.0,1.580.166.667,24,54.666.667,0.0,0.8,May,,2.0,1.0,2.0,,0.0,0.0
6928.0,0.0,0.0,0.0,0.0,7.0,225.0,28.571.429,85.714.286,0.0,0.0,Mar,,1.0,,1.0,Returning_Visitor,0.0,0.0
6929.0,2.0,75.0,0.0,0.0,14.0,851.0,0.0,14.285.714,2.288.908.649,0.0,Mar,,1.0,1.0,2.0,New_Visitor,1.0,1.0
6930.0,0.0,0.0,0.0,0.0,14.0,4.221.666.667,0.0,23.809.524,0.0,0.0,Dec,,1.0,1.0,2.0,Returning_Visitor,1.0,0.0
6931.0,2.0,121.0,0.0,0.0,30.0,190.647.619,11.494.253,24.931.582,0.0,0.0,May,2.0,4.0,3.0,2.0,Returning_Visitor,0.0,0.0
6932.0,0.0,0.0,0.0,0.0,6.0,747.0,33.333.333,66.666.667,0.0,0.0,May,,2.0,3.0,3.0,Returning_Visitor,0.0,0.0
6933.0,0.0,0.0,0.0,0.0,22.0,4.809.666.667,,26.652.893,0.0,0.0,Mar,,2.0,4.0,3.0,Returning_Visitor,0.0,0.0
6934.0,2.0,33.0,0.0,0.0,2.0,5.0,0.0,0.05,0.0,0.0,May,,2.0,1.0,2.0,New_Visitor,0.0,0.0
6935.0,5.0,100.0,0.0,0.0,7.0,137.25,0.02,0.05,0.0,0.0,Dec,1.0,2.0,3.0,3.0,New_Visitor,0.0,0.0
6936.0,9.0,222.5,2.0,4.666.666.667,20.0,12.671.555.560.000.000,1.481.481,17.977.208,161.728,0.0,Mar,,2.0,3.0,2.0,Returning_Visitor,0.0,1.0
6937.0,0.0,0.0,0.0,0.0,6.0,226.0,0.0,0.04,0.0,0.0,Mar,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
6938.0,1.0,36.5,0.0,,30.0,1.668.116.667,0.0,23.809.524,0.0,0.0,Dec,,1.0,8.0,2.0,Returning_Visitor,0.0,0.0
6939.0,4.0,53.0,0.0,,70.0,2720.7,17.506.493.999.999.900,31.513.142,4.858.842.857,0.0,May,,2.0,1.0,13.0,Returning_Visitor,1.0,0.0
6940.0,1.0,0.0,0.0,0.0,60.0,1.995.416.667,0.0,3.389.831,6.158.171.224,0.0,Nov,,4.0,1.0,7.0,New_Visitor,0.0,1.0
6941.0,2.0,8.0,1.0,,14.0,6.036.666.667.000.000,0.0,125,4.467.925,0.0,Mar,,2.0,1.0,7.0,Returning_Visitor,0.0,1.0
6942.0,17.0,2.399.288.462,2.0,60.5,49.0,1.929.185.664,17.486.339,25.063.352,2.580.028.334,0.0,Dec,,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
6943.0,0.0,0.0,0.0,,32.0,2787.75,625,3.125,0.0,0.0,Nov,,1.0,1.0,2.0,New_Visitor,0.0,0.0
6944.0,4.0,35.5,0.0,0.0,2.0,9.5,0.0,22.222.222.000.000.000,0.0,0.0,Dec,,2.0,9.0,2.0,New_Visitor,0.0,0.0
6945.0,2.0,37.0,0.0,0.0,29.0,911.5,22.988.506,6.551.724.099.999.990,0.0,0.2,May,,7.0,3.0,4.0,Returning_Visitor,0.0,0.0
6946.0,2.0,55.375,1.0,566.0,29.0,197.814.881,1.904.762,16.222.221.999.999.900,0.0,0.0,Nov,,2.0,1.0,10.0,Returning_Visitor,0.0,0.0
6947.0,2.0,96.0,2.0,18.0,53.0,2.130.025,0.0,10.061.728,0.0,0.0,May,,2.0,3.0,4.0,Returning_Visitor,0.0,0.0
6948.0,0.0,0.0,0.0,0.0,4.0,161.25,0.0,0.05,0.0,0.0,Nov,,1.0,3.0,2.0,New_Visitor,1.0,0.0
6949.0,,0.0,0.0,,9.0,9.538.333.332.999.990,0.0,11.428.571,9.283.857.143,0.0,May,3.0,2.0,1.0,5.0,Returning_Visitor,1.0,1.0
6950.0,0.0,0.0,0.0,0.0,24.0,7.247.666.667.000.000,30.555.556,37.797.619,0.0,0.0,Nov,,2.0,1.0,3.0,Returning_Visitor,1.0,0.0
6951.0,0.0,0.0,0.0,0.0,11.0,1.186.666.667,,6.969.697,0.0,0.0,May,,2.0,2.0,3.0,Returning_Visitor,0.0,0.0
6952.0,2.0,18.0,0.0,,12.0,180.75,0.0,14.285.714,0.0,0.0,Nov,,2.0,1.0,2.0,New_Visitor,0.0,0.0
6953.0,,4.627.272.727,0.0,0.0,113.0,221.666.832,5.357.143.000.000.000,14.344.857,8.353.508.036.000.000,0.2,May,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
6954.0,,0.0,0.0,,13.0,687.5,0.0,33.333.333,0.0,0.6,May,2.0,2.0,4.0,6.0,Returning_Visitor,0.0,0.0
6955.0,4.0,562.0,0.0,,22.0,1945.5,0.0,8.333.333,0.0,0.0,Dec,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
6956.0,,34.0,0.0,,46.0,6.273.083.333,0.0,4.166.667,0.0,0.0,Mar,,2.0,7.0,8.0,New_Visitor,0.0,0.0
6957.0,4.0,108.0,0.0,0.0,9.0,212.5,0.0,18.181.818,0.0,0.0,Dec,,1.0,1.0,1.0,Returning_Visitor,1.0,0.0
6958.0,4.0,115.0,0.0,0.0,53.0,8.613.333.332.999.990,,8.484.848,0.0,0.0,May,,1.0,4.0,6.0,Returning_Visitor,1.0,0.0
6959.0,5.0,70.0,0.0,,61.0,263.561.627,0.0,3.389.831,0.0,0.6,May,,8.0,1.0,3.0,Returning_Visitor,0.0,0.0
6960.0,5.0,232.4,0.0,0.0,6.0,190.4,42.857.143,61.904.762,0.0,0.0,May,,1.0,1.0,3.0,Returning_Visitor,1.0,0.0
6961.0,0.0,0.0,0.0,,64.0,3289.5,0.0,10.416.667,0.0,0.0,May,2.0,4.0,7.0,4.0,Returning_Visitor,1.0,0.0
6962.0,,21.0,0.0,0.0,23.0,529.75,0.0,9.090.909,573.158.913,0.0,Nov,,2.0,1.0,8.0,New_Visitor,0.0,1.0
6963.0,2.0,100.0,0.0,0.0,22.0,639.5,0.0,8.695.652,1.013.721.739,0.0,May,1.0,1.0,1.0,4.0,Returning_Visitor,1.0,1.0
6964.0,1.0,14.0,0.0,0.0,4.0,65.0,0.0,0.05,0.0,0.0,Mar,2.0,4.0,3.0,1.0,Returning_Visitor,0.0,0.0
6965.0,3.0,1.190.295.082,2.0,696.2,37.0,1.305.527.286,15.384.615,22.135.467,6.324.477.083,0.0,Aug,,2.0,8.0,2.0,Returning_Visitor,1.0,1.0
6966.0,4.0,103.0,0.0,0.0,13.0,2.501.666.667,0.0,30.612.245,0.0,0.0,Mar,,2.0,1.0,11.0,Returning_Visitor,0.0,0.0
6967.0,0.0,0.0,0.0,0.0,13.0,2.533.333.333,30.769.231,73.076.923,0.0,0.8,May,,2.0,5.0,3.0,Returning_Visitor,0.0,0.0
6968.0,2.0,33.0,0.0,0.0,13.0,1649.0,0.0,33.333.333,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
6969.0,0.0,0.0,0.0,0.0,40.0,5.876.911.765,5,20.277.778,0.0,0.8,May,2.0,10.0,1.0,3.0,Returning_Visitor,0.0,0.0
6970.0,15.0,584.2,0.0,0.0,73.0,2.693.963.452,0.0,1.298.701,0.0,0.0,Nov,,2.0,,13.0,,0.0,0.0
6971.0,,0.0,0.0,0.0,3.0,23.0,44.444.444.000.000.000,111.111.111,0.0,0.8,May,,2.0,6.0,1.0,Returning_Visitor,0.0,0.0
6972.0,,0.0,0.0,0.0,2.0,171.0,0.0,0.1,0.0,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,1.0,0.0
6973.0,6.0,9.188.888.889,0.0,0.0,25.0,4.372.222.222,28.571.429,35,0.0,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,1.0,0.0
6974.0,3.0,22.0,0.0,0.0,10.0,5.383.333.333,25,375,0.0,0.0,Dec,4.0,2.0,3.0,10.0,Returning_Visitor,1.0,0.0
6975.0,,0.0,8.0,707.5,51.0,3.981.892.484,,15.404.896,0.0,0.4,May,,2.0,8.0,3.0,Returning_Visitor,0.0,0.0
6976.0,0.0,0.0,0.0,0.0,3.0,50.4,0.0,66.666.667,0.0,0.0,Jul,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
6977.0,2.0,69.0,2.0,92.0,37.0,7.969.571.429,0.0,242.741,3.978.276.423,0.0,Mar,,2.0,7.0,2.0,,0.0,1.0
6978.0,0.0,0.0,0.0,,7.0,182.5,85.714.286,76.190.476,0.0,0.0,Nov,,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
6979.0,0.0,0.0,0.0,0.0,5.0,829.5,0.0,0.04,0.0,0.0,May,,2.0,,2.0,Returning_Visitor,1.0,0.0
6980.0,0.0,0.0,0.0,,48.0,2.215.866.667,1.041.667,19.583.333,0.0,0.0,May,,1.0,1.0,4.0,Returning_Visitor,0.0,0.0
6981.0,2.0,374.0,0.0,0.0,3.0,1370.0,0.0,25,0.0,0.0,Mar,,2.0,1.0,8.0,Returning_Visitor,0.0,0.0
6982.0,0.0,0.0,0.0,,7.0,2478.0,28.571.429,,0.0,0.0,Nov,,2.0,1.0,11.0,Returning_Visitor,1.0,1.0
6983.0,0.0,0.0,0.0,,37.0,987.5,5.555.556,11.111.111.000.000.000,4.087.111.111,0.0,May,,10.0,3.0,4.0,Returning_Visitor,0.0,1.0
6984.0,0.0,0.0,0.0,0.0,13.0,49.008.333.330.000.000,0.0,3.636.364,11.988,1.0,May,,8.0,1.0,11.0,New_Visitor,1.0,1.0
6985.0,0.0,0.0,0.0,,10.0,1.268.333.333,0.04,0.06,0.0,0.0,May,,5.0,1.0,1.0,Returning_Visitor,0.0,0.0
6986.0,0.0,0.0,0.0,0.0,3.0,75.5,0.0,66.666.667,0.0,0.0,Dec,,2.0,4.0,2.0,Returning_Visitor,1.0,0.0
6987.0,0.0,0.0,0.0,0.0,34.0,7.315.238.095,20.588.235,42.647.059,0.0,0.8,May,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
6988.0,0.0,0.0,0.0,0.0,7.0,1.803.666.667,82.142.857,0.08,0.0,0.0,Dec,2.0,5.0,1.0,8.0,,1.0,0.0
6989.0,4.0,6.016.666.667,3.0,164.5,159.0,5.608.913.545,2.453.988,18.075.125,2.702.517.858,0.0,Dec,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,1.0
6990.0,0.0,0.0,0.0,0.0,13.0,1245.25,0.0,15.384.615,0.0,0.0,Dec,,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
6991.0,2.0,59.0,1.0,,21.0,1449.0,0.0,22.727.273,5.366.290.909,0.0,May,,1.0,6.0,3.0,Returning_Visitor,0.0,1.0
6992.0,2.0,15.6,0.0,0.0,10.0,68.0,18.181.818,45.454.545,0.0,0.2,May,,2.0,2.0,3.0,Returning_Visitor,0.0,0.0
6993.0,0.0,0.0,1.0,8.0,36.0,1.093.154.762,0.0,1.428.571,0.0,0.0,May,,1.0,6.0,4.0,Returning_Visitor,0.0,0.0
6994.0,2.0,279.5,0.0,,5.0,426.0,0.0,14.285.714,0.0,0.0,May,,1.0,4.0,2.0,Returning_Visitor,1.0,0.0
6995.0,0.0,0.0,0.0,,1.0,0.0,,,0.0,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
6996.0,1.0,383.8,0.0,,11.0,92.4,0.0,16.666.667,0.0,0.0,Jul,,2.0,9.0,2.0,New_Visitor,0.0,0.0
6997.0,0.0,0.0,0.0,0.0,12.0,2.013.333.333,16.666.667,35.714.286,0.0,0.0,Nov,,2.0,1.0,13.0,Returning_Visitor,1.0,0.0
6998.0,0.0,0.0,0.0,,13.0,3.239.166.667,0.0,8.333.333,3.583.709.310.000.000,0.0,Mar,,1.0,4.0,10.0,Returning_Visitor,0.0,1.0
6999.0,2.0,65.5,0.0,0.0,11.0,263.0,0.0,16.666.667,46.308.063,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
7000.0,0.0,0.0,0.0,,9.0,29.639.285.710.000.000,0.0,25,0.0,0.0,Dec,,1.0,1.0,3.0,Returning_Visitor,0.0,0.0
7001.0,0.0,0.0,0.0,0.0,4.0,90.5,0.1,166.666.667,0.0,0.0,Nov,,2.0,1.0,10.0,Returning_Visitor,0.0,0.0
7002.0,4.0,68.75,0.0,0.0,23.0,585.65,,8.695.652,0.0,0.0,Dec,8.0,1.0,1.0,2.0,New_Visitor,1.0,0.0
7003.0,1.0,4.0,0.0,0.0,14.0,1.319.833.333,0.0,12.222.222,0.0,0.0,May,2.0,2.0,1.0,5.0,Returning_Visitor,0.0,0.0
7004.0,,16.433.333.330.000.000,0.0,,102.0,42.270.944.439.999.900,0.0,849.359,0.0,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
7005.0,1.0,5.0,1.0,17.75,93.0,3.009.042.857,3.617.021,18.145.897,6.992.767.815,0.0,Dec,,2.0,4.0,3.0,Returning_Visitor,1.0,0.0
7006.0,0.0,0.0,3.0,201.9,27.0,393.3,0.0,6.666.666.999.999.990,392.827.844,0.0,Sep,,2.0,1.0,4.0,Returning_Visitor,0.0,1.0
7007.0,0.0,0.0,0.0,,8.0,377.5,,25,0.0,0.0,Mar,,2.0,4.0,11.0,Returning_Visitor,1.0,0.0
7008.0,0.0,0.0,0.0,,8.0,228.0,,28.571.429,0.0,0.0,Mar,,1.0,3.0,2.0,Returning_Visitor,0.0,0.0
7009.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.05,0.0,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
7010.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
7011.0,0.0,0.0,0.0,,22.0,584.5,,36.363.636,0.0,0.0,May,,1.0,9.0,4.0,Returning_Visitor,0.0,0.0
7012.0,12.0,3.932.666.667,0.0,0.0,15.0,3.665.833.333,952.381,13.809.523.999.999.900,0.0,0.0,Dec,,4.0,6.0,1.0,New_Visitor,0.0,0.0
7013.0,,0.0,0.0,,2.0,0.0,,0.2,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,0.0,0.0
7014.0,0.0,0.0,0.0,0.0,27.0,1206.0,16,32,0.0,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
7015.0,3.0,32.1,0.0,0.0,3.0,21.1,28.571.429,42.857.143,0.0,0.0,June,,2.0,6.0,5.0,New_Visitor,0.0,0.0
7016.0,,0.0,0.0,0.0,2.0,21.0,0.0,0.05,0.0,0.8,May,,2.0,9.0,3.0,Returning_Visitor,0.0,0.0
7017.0,0.0,0.0,0.0,0.0,6.0,9.873.333.333,0.0,33.333.333,0.0,0.0,Sep,,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
7018.0,4.0,537.5,0.0,,12.0,7.489.583.332.999.990,125,21.875,0.0,0.0,Dec,2.0,5.0,7.0,2.0,Returning_Visitor,0.0,0.0
7019.0,0.0,0.0,1.0,8.0,31.0,6.516.666.667.000.000,0.0,25,0.0,0.0,Dec,4.0,1.0,1.0,2.0,New_Visitor,1.0,0.0
7020.0,3.0,30.5,5.0,789.125,272.0,74.347.430.730.000.000,931.255,22.108.499,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,0.0
7021.0,3.0,1.556.078.431,1.0,,108.0,2.942.021.588,25.974,13.002.525,7.890.931.935,0.0,Dec,1.0,1.0,2.0,10.0,Returning_Visitor,0.0,1.0
7022.0,,0.0,2.0,499.0,12.0,755.0,0.0,,71.488,0.0,May,,5.0,2.0,2.0,New_Visitor,0.0,1.0
7023.0,1.0,8.0,0.0,0.0,11.0,701.0,,16.666.667,0.0,0.0,Aug,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
